Month,WEEK,DT,RESTAURANT_ID,REST_NAME,CITY,AREA,TOTAL_ORDERS,GMV,MENU_SESSIONS
01/08/2025,33,2025-08-11,76508,Brand D,Mumbai,Lower Parel Worli,1,1080.649974,11
01/08/2025,33,2025-08-11,76509,Brand D,Mumbai,Malad Kan West,2,848.8999841,8
01/08/2025,33,2025-08-11,76512,Brand D,Mumbai,Marol Sakinaka,1,372.949992,19
01/08/2025,33,2025-08-11,83864,Brand D,Mumbai,Borivali,3,1440.799988,18
01/08/2025,33,2025-08-11,184604,Brand G,Mumbai,Malad Kan East,26,9007.550416,212
01/08/2025,33,2025-08-11,656170,Brand D,Mumbai,Chembur,5,3019.65,23
01/08/2025,33,2025-08-11,688993,Brand E,Mumbai,Marol Sakinaka,1,720.2999981,31
01/08/2025,33,2025-08-11,783761,Brand D,Mumbai,CBD Belapur,1,246.9500073,9
01/08/2025,33,2025-08-11,828997,Brand D,Mumbai,Thane,1,403.449992,8
01/08/2025,33,2025-08-11,880733,Brand C,Mumbai,Vashi,6,2759.400325,40
01/08/2025,33,2025-08-11,974354,Brand B,Mumbai,Mulund,16,5487.818919,114
01/08/2025,33,2025-08-11,974356,Brand B,Mumbai,Powai,21,8132.883253,123
01/08/2025,33,2025-08-11,1037606,Brand A,Mumbai,Andheri East,76,26040.90244,296
01/08/2025,33,2025-08-12,70556,Brand D,Mumbai,Bandra West,1,246.5500073,16
01/08/2025,33,2025-08-12,76508,Brand D,Mumbai,Lower Parel Worli,1,780.1503497,16
01/08/2025,33,2025-08-12,76512,Brand D,Mumbai,Marol Sakinaka,2,1067.450002,18
01/08/2025,33,2025-08-12,184604,Brand G,Mumbai,Malad Kan East,37,15040.30496,209
01/08/2025,33,2025-08-12,656170,Brand D,Mumbai,Chembur,2,722.8999993,18
01/08/2025,33,2025-08-12,688993,Brand E,Mumbai,Marol Sakinaka,2,8559.60151,73
01/08/2025,33,2025-08-12,828997,Brand D,Mumbai,Thane,1,589.9004107,9
01/08/2025,33,2025-08-12,880733,Brand C,Mumbai,Vashi,13,5908.225306,53
01/08/2025,33,2025-08-12,974354,Brand B,Mumbai,Mulund,20,7112.23394,123
01/08/2025,33,2025-08-12,974356,Brand B,Mumbai,Powai,23,7740.97998,123
01/08/2025,33,2025-08-12,1037606,Brand A,Mumbai,Andheri East,59,19070.03437,300
01/08/2025,33,2025-08-12,1053297,Brand D,Mumbai,Powai,1,,1
01/08/2025,33,2025-08-13,70556,Brand D,Mumbai,Bandra West,1,366.449992,8
01/08/2025,33,2025-08-13,76508,Brand D,Mumbai,Lower Parel Worli,2,1154.350403,26
01/08/2025,33,2025-08-13,76509,Brand D,Mumbai,Malad Kan West,2,932.3500067,10
01/08/2025,33,2025-08-13,76512,Brand D,Mumbai,Marol Sakinaka,2,1032.750005,18
01/08/2025,33,2025-08-13,83864,Brand D,Mumbai,Borivali,1,383.0499981,25
01/08/2025,33,2025-08-13,184604,Brand G,Mumbai,Malad Kan East,47,18402.30493,215
01/08/2025,33,2025-08-13,656170,Brand D,Mumbai,Chembur,6,3587.85395,25
01/08/2025,33,2025-08-13,668983,Brand D,Mumbai,Andheri West,1,1075.40035,12
01/08/2025,33,2025-08-13,688993,Brand E,Mumbai,Marol Sakinaka,3,3347.749909,71
01/08/2025,33,2025-08-13,783761,Brand D,Mumbai,CBD Belapur,2,1037.600357,16
01/08/2025,33,2025-08-13,880733,Brand C,Mumbai,Vashi,4,2964.675629,77
01/08/2025,33,2025-08-13,974354,Brand B,Mumbai,Mulund,21,7943.433956,115
01/08/2025,33,2025-08-13,974356,Brand B,Mumbai,Powai,20,8796.323783,122
01/08/2025,33,2025-08-13,1037606,Brand A,Mumbai,Andheri East,82,30461.02404,340
01/08/2025,33,2025-08-13,1074224,Brand D,Mumbai,Matunga Wadala,1,731.199992,2
01/08/2025,33,2025-08-14,70556,Brand D,Mumbai,Bandra West,4,2998.97397,18
01/08/2025,33,2025-08-14,76508,Brand D,Mumbai,Lower Parel Worli,1,727.6503497,11
01/08/2025,33,2025-08-14,76512,Brand D,Mumbai,Marol Sakinaka,4,3448.784735,25
01/08/2025,33,2025-08-14,184604,Brand G,Mumbai,Malad Kan East,51,19927.29167,238
01/08/2025,33,2025-08-14,656170,Brand D,Mumbai,Chembur,6,3836.653907,36
01/08/2025,33,2025-08-14,688993,Brand E,Mumbai,Marol Sakinaka,1,763.0000104,60
01/08/2025,33,2025-08-14,783761,Brand D,Mumbai,CBD Belapur,2,1184.600342,19
01/08/2025,33,2025-08-14,880733,Brand C,Mumbai,Vashi,6,2318.795352,63
01/08/2025,33,2025-08-14,974354,Brand B,Mumbai,Mulund,25,7980.001841,151
01/08/2025,33,2025-08-14,974356,Brand B,Mumbai,Powai,27,9872.238929,135
01/08/2025,33,2025-08-14,1037606,Brand A,Mumbai,Andheri East,84,32766.2079,373
01/08/2025,33,2025-08-14,1073491,Brand D,Mumbai,Mulund,1,1379.399974,4
01/08/2025,33,2025-08-15,70556,Brand D,Mumbai,Bandra West,4,2579.999974,14
01/08/2025,33,2025-08-15,76508,Brand D,Mumbai,Lower Parel Worli,1,347.9499929,16
01/08/2025,33,2025-08-15,76509,Brand D,Mumbai,Malad Kan West,1,752.4000042,10
01/08/2025,33,2025-08-15,184604,Brand G,Mumbai,Malad Kan East,62,25014.30641,287
01/08/2025,33,2025-08-15,656170,Brand D,Mumbai,Chembur,2,609.4199884,26
01/08/2025,33,2025-08-15,688993,Brand E,Mumbai,Marol Sakinaka,6,8732.501446,78
01/08/2025,33,2025-08-15,783761,Brand D,Mumbai,CBD Belapur,1,685.449992,20
01/08/2025,33,2025-08-15,828997,Brand D,Mumbai,Thane,1,245.9500073,9
01/08/2025,33,2025-08-15,880733,Brand C,Mumbai,Vashi,8,6654.232444,56
01/08/2025,33,2025-08-15,974354,Brand B,Mumbai,Mulund,36,13994.98599,210
01/08/2025,33,2025-08-15,974356,Brand B,Mumbai,Powai,21,9009.052107,133
01/08/2025,33,2025-08-15,1037606,Brand A,Mumbai,Andheri East,72,26059.42711,311
01/08/2025,33,2025-08-15,1053297,Brand D,Mumbai,Powai,1,240.449992,2
01/08/2025,33,2025-08-16,70556,Brand D,Mumbai,Bandra West,1,563.0220135,20
01/08/2025,33,2025-08-16,76508,Brand D,Mumbai,Lower Parel Worli,2,1443.599996,28
01/08/2025,33,2025-08-16,83864,Brand D,Mumbai,Borivali,1,697.9000122,36
01/08/2025,33,2025-08-16,184604,Brand G,Mumbai,Malad Kan East,58,26597.46463,460
01/08/2025,33,2025-08-16,656170,Brand D,Mumbai,Chembur,6,3916.350459,42
01/08/2025,33,2025-08-16,688993,Brand E,Mumbai,Marol Sakinaka,5,3107.30004,88
01/08/2025,33,2025-08-16,783761,Brand D,Mumbai,CBD Belapur,1,391.949992,10
01/08/2025,33,2025-08-16,828997,Brand D,Mumbai,Thane,1,694.199992,13
01/08/2025,33,2025-08-16,880733,Brand C,Mumbai,Vashi,5,3841.901742,83
01/08/2025,33,2025-08-16,974354,Brand B,Mumbai,Mulund,25,8757.504169,153
01/08/2025,33,2025-08-16,974356,Brand B,Mumbai,Powai,25,10090.56225,168
01/08/2025,33,2025-08-16,1037606,Brand A,Mumbai,Andheri East,73,25205.15449,384
01/08/2025,33,2025-08-16,1074224,Brand D,Mumbai,Matunga Wadala,3,1440.349976,15
01/08/2025,33,2025-08-17,70556,Brand D,Mumbai,Bandra West,2,1458.199972,26
01/08/2025,33,2025-08-17,76508,Brand D,Mumbai,Lower Parel Worli,2,1431.900015,32
01/08/2025,33,2025-08-17,76509,Brand D,Mumbai,Malad Kan West,3,1129.349991,12
01/08/2025,33,2025-08-17,83864,Brand D,Mumbai,Borivali,2,798.399978,26
01/08/2025,33,2025-08-17,184604,Brand G,Mumbai,Malad Kan East,56,25822.91994,343
01/08/2025,33,2025-08-17,656170,Brand D,Mumbai,Chembur,5,3133.100306,26
01/08/2025,33,2025-08-17,688993,Brand E,Mumbai,Marol Sakinaka,2,1833.300008,95
01/08/2025,33,2025-08-17,783761,Brand D,Mumbai,CBD Belapur,1,759.1503497,16
01/08/2025,33,2025-08-17,828997,Brand D,Mumbai,Thane,1,413.949992,14
01/08/2025,33,2025-08-17,880733,Brand C,Mumbai,Vashi,4,2441.200308,67
01/08/2025,33,2025-08-17,974354,Brand B,Mumbai,Mulund,29,11099.4797,147
01/08/2025,33,2025-08-17,974356,Brand B,Mumbai,Powai,23,8727.528513,143
01/08/2025,33,2025-08-17,1037606,Brand A,Mumbai,Andheri East,91,36257.05351,411
01/08/2025,33,2025-08-17,1074224,Brand D,Mumbai,Matunga Wadala,1,706.6503497,9
01/08/2025,34,2025-08-18,70556,Brand D,Mumbai,Bandra West,2,806.8999841,23
01/08/2025,34,2025-08-18,76512,Brand D,Mumbai,Marol Sakinaka,2,2003.299978,21
01/08/2025,34,2025-08-18,184604,Brand G,Mumbai,Malad Kan East,31,14945.04491,244
01/08/2025,34,2025-08-18,656170,Brand D,Mumbai,Chembur,4,2286.250326,34
01/08/2025,34,2025-08-18,688993,Brand E,Mumbai,Marol Sakinaka,2,1665.300384,51
01/08/2025,34,2025-08-18,880733,Brand C,Mumbai,Vashi,3,1739.875315,54
01/08/2025,34,2025-08-18,974354,Brand B,Mumbai,Mulund,26,9654.866559,179
01/08/2025,34,2025-08-18,974356,Brand B,Mumbai,Powai,19,5174.802445,131
01/08/2025,34,2025-08-18,1037606,Brand A,Mumbai,Andheri East,52,19081.79917,374
01/08/2025,34,2025-08-19,70556,Brand D,Mumbai,Bandra West,5,2541.149985,58
01/08/2025,34,2025-08-19,76508,Brand D,Mumbai,Lower Parel Worli,2,797.3999841,34
01/08/2025,34,2025-08-19,76509,Brand D,Mumbai,Malad Kan West,1,347.9500073,13
01/08/2025,34,2025-08-19,76512,Brand D,Mumbai,Marol Sakinaka,2,674.9000146,36
01/08/2025,34,2025-08-19,83864,Brand D,Mumbai,Borivali,1,347.9500073,52
01/08/2025,34,2025-08-19,184604,Brand G,Mumbai,Malad Kan East,55,25343.36202,408
01/08/2025,34,2025-08-19,656170,Brand D,Mumbai,Chembur,8,3897.699996,65
01/08/2025,34,2025-08-19,668983,Brand D,Mumbai,Andheri West,1,688.699992,12
01/08/2025,34,2025-08-19,688993,Brand E,Mumbai,Marol Sakinaka,1,2267.999888,82
01/08/2025,34,2025-08-19,828997,Brand D,Mumbai,Thane,1,357.2500031,9
01/08/2025,34,2025-08-19,880733,Brand C,Mumbai,Vashi,8,4481.151057,111
01/08/2025,34,2025-08-19,974354,Brand B,Mumbai,Mulund,18,6577.501767,195
01/08/2025,34,2025-08-19,974356,Brand B,Mumbai,Powai,26,9081.454275,247
01/08/2025,34,2025-08-19,1037606,Brand A,Mumbai,Andheri East,68,26825.90688,431
01/08/2025,34,2025-08-20,70556,Brand D,Mumbai,Bandra West,1,358.2499951,20
01/08/2025,34,2025-08-20,76508,Brand D,Mumbai,Lower Parel Worli,4,2395.249965,20
01/08/2025,34,2025-08-20,76512,Brand D,Mumbai,Marol Sakinaka,1,414.5499981,31
01/08/2025,34,2025-08-20,83864,Brand D,Mumbai,Borivali,2,1106.900345,34
01/08/2025,34,2025-08-20,184604,Brand G,Mumbai,Malad Kan East,43,17129.09967,249
01/08/2025,34,2025-08-20,656170,Brand D,Mumbai,Chembur,5,2497.749975,39
01/08/2025,34,2025-08-20,668983,Brand D,Mumbai,Andheri West,1,584.4000042,15
01/08/2025,34,2025-08-20,688993,Brand E,Mumbai,Marol Sakinaka,3,2875.600698,61
01/08/2025,34,2025-08-20,828997,Brand D,Mumbai,Thane,1,959.6504107,20
01/08/2025,34,2025-08-20,880733,Brand C,Mumbai,Vashi,9,5240.401845,87
01/08/2025,34,2025-08-20,974354,Brand B,Mumbai,Mulund,35,11390.72177,195
01/08/2025,34,2025-08-20,974356,Brand B,Mumbai,Powai,30,10229.90896,180
01/08/2025,34,2025-08-20,1037606,Brand A,Mumbai,Andheri East,73,24328.87321,316
01/08/2025,34,2025-08-20,1074224,Brand D,Mumbai,Matunga Wadala,2,710.1999951,10
01/08/2025,34,2025-08-21,70556,Brand D,Mumbai,Bandra West,1,229.9500073,14
01/08/2025,34,2025-08-21,76512,Brand D,Mumbai,Marol Sakinaka,4,2133.300014,35
01/08/2025,34,2025-08-21,83864,Brand D,Mumbai,Borivali,4,2736.299976,29
01/08/2025,34,2025-08-21,184604,Brand G,Mumbai,Malad Kan East,37,13073.16206,214
01/08/2025,34,2025-08-21,656170,Brand D,Mumbai,Chembur,3,883.8500219,26
01/08/2025,34,2025-08-21,688993,Brand E,Mumbai,Marol Sakinaka,4,3452.400005,79
01/08/2025,34,2025-08-21,783761,Brand D,Mumbai,CBD Belapur,2,584.1949975,13
01/08/2025,34,2025-08-21,880733,Brand C,Mumbai,Vashi,4,2365.900335,88
01/08/2025,34,2025-08-21,974354,Brand B,Mumbai,Mulund,28,10396.3746,166
01/08/2025,34,2025-08-21,974356,Brand B,Mumbai,Powai,23,7214.722163,122
01/08/2025,34,2025-08-21,1037606,Brand A,Mumbai,Andheri East,82,31565.30127,304
01/08/2025,34,2025-08-21,1074224,Brand D,Mumbai,Matunga Wadala,2,1100.600342,6
01/08/2025,34,2025-08-22,76508,Brand D,Mumbai,Lower Parel Worli,2,1766.034976,21
01/08/2025,34,2025-08-22,76509,Brand D,Mumbai,Malad Kan West,2,773.399992,8
01/08/2025,34,2025-08-22,76512,Brand D,Mumbai,Marol Sakinaka,1,750.1100079,30
01/08/2025,34,2025-08-22,184604,Brand G,Mumbai,Malad Kan East,30,13518.88057,198
01/08/2025,34,2025-08-22,656170,Brand D,Mumbai,Chembur,3,2123.701016,37
01/08/2025,34,2025-08-22,668983,Brand D,Mumbai,Andheri West,1,383.449992,21
01/08/2025,34,2025-08-22,688993,Brand E,Mumbai,Marol Sakinaka,5,9638.650574,101
01/08/2025,34,2025-08-22,783761,Brand D,Mumbai,CBD Belapur,2,651.4199884,17
01/08/2025,34,2025-08-22,828997,Brand D,Mumbai,Thane,1,719.199992,15
01/08/2025,34,2025-08-22,880733,Brand C,Mumbai,Vashi,7,3715.57606,60
01/08/2025,34,2025-08-22,974354,Brand B,Mumbai,Mulund,47,18816.02318,162
01/08/2025,34,2025-08-22,974356,Brand B,Mumbai,Powai,55,21294.99017,172
01/08/2025,34,2025-08-22,1037606,Brand A,Mumbai,Andheri East,65,26635.63242,301
01/08/2025,34,2025-08-23,70556,Brand D,Mumbai,Bandra West,2,818.9999902,13
01/08/2025,34,2025-08-23,76508,Brand D,Mumbai,Lower Parel Worli,4,7995.180762,27
01/08/2025,34,2025-08-23,76509,Brand D,Mumbai,Malad Kan West,1,760.6600037,15
01/08/2025,34,2025-08-23,83864,Brand D,Mumbai,Borivali,1,347.9500073,24
01/08/2025,34,2025-08-23,184604,Brand G,Mumbai,Malad Kan East,51,22373.59106,262
01/08/2025,34,2025-08-23,656170,Brand D,Mumbai,Chembur,6,3504.450804,40
01/08/2025,34,2025-08-23,668983,Brand D,Mumbai,Andheri West,2,1129.059969,13
01/08/2025,34,2025-08-23,688993,Brand E,Mumbai,Marol Sakinaka,3,7408.80009,147
01/08/2025,34,2025-08-23,783761,Brand D,Mumbai,CBD Belapur,5,3622.399939,15
01/08/2025,34,2025-08-23,880733,Brand C,Mumbai,Vashi,15,9482.027476,134
01/08/2025,34,2025-08-23,974354,Brand B,Mumbai,Mulund,28,9527.499223,182
01/08/2025,34,2025-08-23,974356,Brand B,Mumbai,Powai,41,13172.14096,225
01/08/2025,34,2025-08-23,1037606,Brand A,Mumbai,Andheri East,72,30135.85333,296
01/08/2025,34,2025-08-24,70556,Brand D,Mumbai,Bandra West,5,3365.680404,22
01/08/2025,34,2025-08-24,76508,Brand D,Mumbai,Lower Parel Worli,2,358.2499951,21
01/08/2025,34,2025-08-24,76512,Brand D,Mumbai,Marol Sakinaka,5,3113.265008,21
01/08/2025,34,2025-08-24,83864,Brand D,Mumbai,Borivali,2,1077.285021,31
01/08/2025,34,2025-08-24,184604,Brand G,Mumbai,Malad Kan East,69,35273.59739,327
01/08/2025,34,2025-08-24,656170,Brand D,Mumbai,Chembur,5,3481.71624,20
01/08/2025,34,2025-08-24,688993,Brand E,Mumbai,Marol Sakinaka,7,8060.501769,173
01/08/2025,34,2025-08-24,783761,Brand D,Mumbai,CBD Belapur,1,358.2250012,18
01/08/2025,34,2025-08-24,828997,Brand D,Mumbai,Thane,1,424.45,18
01/08/2025,34,2025-08-24,880733,Brand C,Mumbai,Vashi,12,9165.469635,158
01/08/2025,34,2025-08-24,974354,Brand B,Mumbai,Mulund,35,11498.94363,195
01/08/2025,34,2025-08-24,974356,Brand B,Mumbai,Powai,51,16130.86538,216
01/08/2025,34,2025-08-24,1037606,Brand A,Mumbai,Andheri East,83,30759.31259,307
01/08/2025,34,2025-08-24,1074224,Brand D,Mumbai,Matunga Wadala,2,1012.350012,11
01/08/2025,35,2025-08-25,70556,Brand D,Mumbai,Bandra West,2,5069.594918,18
01/08/2025,35,2025-08-25,76508,Brand D,Mumbai,Lower Parel Worli,1,347.9500073,7
01/08/2025,35,2025-08-25,76509,Brand D,Mumbai,Malad Kan West,1,1013.715025,6
01/08/2025,35,2025-08-25,76512,Brand D,Mumbai,Marol Sakinaka,2,785.8999841,18
01/08/2025,35,2025-08-25,83864,Brand D,Mumbai,Borivali,1,413.949992,13
01/08/2025,35,2025-08-25,184604,Brand G,Mumbai,Malad Kan East,40,18895.35466,237
01/08/2025,35,2025-08-25,656170,Brand D,Mumbai,Chembur,5,2452.119969,28
01/08/2025,35,2025-08-25,668983,Brand D,Mumbai,Andheri West,1,382.449992,10
01/08/2025,35,2025-08-25,688993,Brand E,Mumbai,Marol Sakinaka,3,4134.551086,80
01/08/2025,35,2025-08-25,880733,Brand C,Mumbai,Vashi,7,2828.700024,107
01/08/2025,35,2025-08-25,974354,Brand B,Mumbai,Mulund,31,11901.2551,147
01/08/2025,35,2025-08-25,974356,Brand B,Mumbai,Powai,52,20311.45939,180
01/08/2025,35,2025-08-25,1037606,Brand A,Mumbai,Andheri East,65,23555.49732,315
01/08/2025,35,2025-08-25,1073491,Brand D,Mumbai,Mulund,1,347.7500104,6
01/08/2025,35,2025-08-25,1074224,Brand D,Mumbai,Matunga Wadala,2,724.8999993,4
01/08/2025,35,2025-08-26,70556,Brand D,Mumbai,Bandra West,1,382.449992,20
01/08/2025,35,2025-08-26,76508,Brand D,Mumbai,Lower Parel Worli,1,766.8608209,16
01/08/2025,35,2025-08-26,76512,Brand D,Mumbai,Marol Sakinaka,5,2112.354992,31
01/08/2025,35,2025-08-26,184604,Brand G,Mumbai,Malad Kan East,52,19895.91062,305
01/08/2025,35,2025-08-26,656170,Brand D,Mumbai,Chembur,5,2736.605962,29
01/08/2025,35,2025-08-26,668983,Brand D,Mumbai,Andheri West,2,695.9000146,15
01/08/2025,35,2025-08-26,688993,Brand E,Mumbai,Marol Sakinaka,3,6076.876037,123
01/08/2025,35,2025-08-26,783761,Brand D,Mumbai,CBD Belapur,3,2113.975444,24
01/08/2025,35,2025-08-26,880733,Brand C,Mumbai,Vashi,2,1055.075724,43
01/08/2025,35,2025-08-26,974354,Brand B,Mumbai,Mulund,20,6514.673637,163
01/08/2025,35,2025-08-26,974356,Brand B,Mumbai,Powai,26,8886.427439,132
01/08/2025,35,2025-08-26,1037606,Brand A,Mumbai,Andheri East,102,34928.23122,316
01/08/2025,35,2025-08-27,70556,Brand D,Mumbai,Bandra West,3,2528.72087,20
01/08/2025,35,2025-08-27,76508,Brand D,Mumbai,Lower Parel Worli,1,739.760003,12
01/08/2025,35,2025-08-27,76509,Brand D,Mumbai,Malad Kan West,4,2177.069982,11
01/08/2025,35,2025-08-27,83864,Brand D,Mumbai,Borivali,1,225.9699963,12
01/08/2025,35,2025-08-27,184604,Brand G,Mumbai,Malad Kan East,72,34749.90648,364
01/08/2025,35,2025-08-27,656170,Brand D,Mumbai,Chembur,6,2640.810002,32
01/08/2025,35,2025-08-27,688993,Brand E,Mumbai,Marol Sakinaka,2,1371.300008,165
01/08/2025,35,2025-08-27,828997,Brand D,Mumbai,Thane,1,346.9500072,7
01/08/2025,35,2025-08-27,880733,Brand C,Mumbai,Vashi,4,1911.349957,33
01/08/2025,35,2025-08-27,974354,Brand B,Mumbai,Mulund,27,8522.854226,146
01/08/2025,35,2025-08-27,974356,Brand B,Mumbai,Powai,38,12431.06595,189
01/08/2025,35,2025-08-27,1037606,Brand A,Mumbai,Andheri East,77,33547.49569,332
01/08/2025,35,2025-08-27,1074224,Brand D,Mumbai,Matunga Wadala,1,393.949992,9
01/08/2025,35,2025-08-28,70556,Brand D,Mumbai,Bandra West,2,1482.635842,25
01/08/2025,35,2025-08-28,76508,Brand D,Mumbai,Lower Parel Worli,2,762.6999871,19
01/08/2025,35,2025-08-28,76509,Brand D,Mumbai,Malad Kan West,1,878.947971,9
01/08/2025,35,2025-08-28,83864,Brand D,Mumbai,Borivali,2,1613.344987,20
01/08/2025,35,2025-08-28,184604,Brand G,Mumbai,Malad Kan East,84,38314.35467,367
01/08/2025,35,2025-08-28,656170,Brand D,Mumbai,Chembur,3,1415.209991,23
01/08/2025,35,2025-08-28,688993,Brand E,Mumbai,Marol Sakinaka,5,3442.425026,162
01/08/2025,35,2025-08-28,783761,Brand D,Mumbai,CBD Belapur,1,362.4499937,17
01/08/2025,35,2025-08-28,880733,Brand C,Mumbai,Vashi,1,463.0499981,42
01/08/2025,35,2025-08-28,974354,Brand B,Mumbai,Mulund,16,5900.774683,109
01/08/2025,35,2025-08-28,974356,Brand B,Mumbai,Powai,18,7041.138838,111
01/08/2025,35,2025-08-28,1037606,Brand A,Mumbai,Andheri East,96,38222.39484,339
01/06/2025,22,2025-06-01,47247,Brand F,Mumbai,Andheri West,17,13441.68024,80
01/06/2025,23,2025-06-02,47247,Brand F,Mumbai,Andheri West,11,5837.889332,63
01/06/2025,23,2025-06-03,47247,Brand F,Mumbai,Andheri West,12,10453.96324,66
01/06/2025,23,2025-06-04,47247,Brand F,Mumbai,Andheri West,11,7303.628682,52
01/06/2025,23,2025-06-05,47247,Brand F,Mumbai,Andheri West,13,8223.039843,58
01/06/2025,23,2025-06-06,47247,Brand F,Mumbai,Andheri West,9,4609.500917,72
01/06/2025,23,2025-06-07,47247,Brand F,Mumbai,Andheri West,23,22928.08517,92
01/06/2025,23,2025-06-08,47247,Brand F,Mumbai,Andheri West,23,13599.99129,88
01/06/2025,24,2025-06-09,47247,Brand F,Mumbai,Andheri West,9,6092.312903,62
01/06/2025,24,2025-06-10,47247,Brand F,Mumbai,Andheri West,2,2345.963496,45
01/06/2025,24,2025-06-11,47247,Brand F,Mumbai,Andheri West,4,1546.200461,42
01/06/2025,24,2025-06-12,47247,Brand F,Mumbai,Andheri West,8,3495.999933,46
01/06/2025,24,2025-06-13,47247,Brand F,Mumbai,Andheri West,10,7026.688899,52
01/06/2025,24,2025-06-14,47247,Brand F,Mumbai,Andheri West,14,8540.190348,86
01/06/2025,24,2025-06-15,47247,Brand F,Mumbai,Andheri West,19,11852.70179,77
01/06/2025,25,2025-06-16,47247,Brand F,Mumbai,Andheri West,10,7822.652799,48
01/06/2025,25,2025-06-17,47247,Brand F,Mumbai,Andheri West,8,5122.312935,66
01/06/2025,25,2025-06-18,47247,Brand F,Mumbai,Andheri West,11,6574.926409,55
01/06/2025,25,2025-06-19,47247,Brand F,Mumbai,Andheri West,10,5462.800799,54
01/06/2025,25,2025-06-20,47247,Brand F,Mumbai,Andheri West,13,8917.477756,73
01/06/2025,25,2025-06-21,47247,Brand F,Mumbai,Andheri West,20,11993.57786,74
01/06/2025,25,2025-06-22,47247,Brand F,Mumbai,Andheri West,18,11550.63162,85
01/06/2025,26,2025-06-23,47247,Brand F,Mumbai,Andheri West,16,9191.514546,56
01/06/2025,26,2025-06-24,47247,Brand F,Mumbai,Andheri West,6,3207.112943,63
01/06/2025,26,2025-06-25,47247,Brand F,Mumbai,Andheri West,8,4070.201195,55
01/06/2025,26,2025-06-26,47247,Brand F,Mumbai,Andheri West,11,6551.275897,75
01/06/2025,26,2025-06-27,47247,Brand F,Mumbai,Andheri West,13,7736.513256,99
01/06/2025,26,2025-06-28,47247,Brand F,Mumbai,Andheri West,16,10615.80359,123
01/06/2025,26,2025-06-29,47247,Brand F,Mumbai,Andheri West,29,20325.88039,127
01/06/2025,27,2025-06-30,47247,Brand F,Mumbai,Andheri West,16,8327.214123,83
01/07/2025,27,2025-07-01,47247,Brand F,Mumbai,Andheri West,12,6422.714124,124
01/07/2025,27,2025-07-02,47247,Brand F,Mumbai,Andheri West,19,11892.30271,171
01/07/2025,27,2025-07-03,47247,Brand F,Mumbai,Andheri West,8,4059.75037,95
01/07/2025,27,2025-07-04,47247,Brand F,Mumbai,Andheri West,29,17098.93948,200
01/07/2025,27,2025-07-05,47247,Brand F,Mumbai,Andheri West,28,17741.77715,214
01/07/2025,27,2025-07-06,47247,Brand F,Mumbai,Andheri West,33,23219.31839,235
01/07/2025,28,2025-07-07,47247,Brand F,Mumbai,Andheri West,22,12132.44064,119
01/07/2025,28,2025-07-08,47247,Brand F,Mumbai,Andheri West,12,7385.389297,116
01/07/2025,28,2025-07-09,47247,Brand F,Mumbai,Andheri West,14,9890.838943,108
01/07/2025,28,2025-07-10,47247,Brand F,Mumbai,Andheri West,5,3374.926207,43
01/07/2025,28,2025-07-11,47247,Brand F,Mumbai,Andheri West,24,15474.81418,127
01/07/2025,28,2025-07-12,47247,Brand F,Mumbai,Andheri West,31,23721.8306,162
01/07/2025,28,2025-07-13,47247,Brand F,Mumbai,Andheri West,18,15546.57882,168
01/07/2025,29,2025-07-14,47247,Brand F,Mumbai,Andheri West,13,7869.326993,118
01/07/2025,29,2025-07-15,47247,Brand F,Mumbai,Andheri West,12,6863.127293,131
01/07/2025,29,2025-07-16,47247,Brand F,Mumbai,Andheri West,20,12739.2637,198
01/07/2025,29,2025-07-17,47247,Brand F,Mumbai,Andheri West,8,5635.526223,64
01/07/2025,29,2025-07-18,47247,Brand F,Mumbai,Andheri West,24,13998.3281,131
01/07/2025,29,2025-07-19,47247,Brand F,Mumbai,Andheri West,22,14824.52809,152
01/07/2025,29,2025-07-20,47247,Brand F,Mumbai,Andheri West,28,21127.9015,201
01/07/2025,30,2025-07-21,47247,Brand F,Mumbai,Andheri West,15,8677.740122,104
01/07/2025,30,2025-07-22,47247,Brand F,Mumbai,Andheri West,26,13857.48909,126
01/07/2025,30,2025-07-23,47247,Brand F,Mumbai,Andheri West,16,11582.39004,146
01/07/2025,30,2025-07-24,47247,Brand F,Mumbai,Andheri West,10,6656.514291,119
01/07/2025,30,2025-07-25,47247,Brand F,Mumbai,Andheri West,30,20339.61909,152
01/07/2025,30,2025-07-26,47247,Brand F,Mumbai,Andheri West,19,13626.95259,160
01/07/2025,30,2025-07-27,47247,Brand F,Mumbai,Andheri West,20,15576.75606,184
01/07/2025,31,2025-07-28,47247,Brand F,Mumbai,Andheri West,15,9025.465577,102
01/07/2025,31,2025-07-29,47247,Brand F,Mumbai,Andheri West,19,10251.71408,100
01/07/2025,31,2025-07-30,47247,Brand F,Mumbai,Andheri West,10,4728.112849,104
01/07/2025,31,2025-07-31,47247,Brand F,Mumbai,Andheri West,19,11827.89112,147
01/08/2025,31,2025-08-01,47247,Brand F,Mumbai,Andheri West,25,16825.00732,144
01/08/2025,31,2025-08-02,47247,Brand F,Mumbai,Andheri West,23,18404.61978,160
01/08/2025,31,2025-08-03,47247,Brand F,Mumbai,Andheri West,35,20707.10511,205
01/08/2025,32,2025-08-04,47247,Brand F,Mumbai,Andheri West,19,9324.537068,130
01/08/2025,32,2025-08-05,47247,Brand F,Mumbai,Andheri West,18,10028.32666,117
