Month,WEEK,DT,RESTAURANT_ID,REST_NAME,CITY,AREA,TOTAL_ORDERS,GMV,MENU_SESSIONS,conversion_rate,month_year,day_of_week,is_weekend,week_from_date
2025-06-01,25,2025-06-16,974356,Brand B,Mumbai,Powai,31,9726.572361,170,0.18235294117647058,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,1037606,Brand A,Mumbai,Andheri East,83,29930.18286,365,0.2273972602739726,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,1074224,Brand D,Mumbai,Matunga Wadala,2,1048.100001,13,0.15384615384615385,2025-06,Monday,0,25
2025-06-01,25,2025-06-17,83864,Brand D,Mumbai,Borivali,2,752.3999939,27,0.07407407407407407,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,184604,Brand G,Mumbai,Malad Kan East,41,15121.6195,233,0.1759656652360515,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,656170,Brand D,Mumbai,Chembur,4,1718.595374,24,0.16666666666666666,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,668983,Brand D,Mumbai,Andheri West,2,651.4,9,0.2222222222222222,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,688993,Brand E,Mumbai,Marol Sakinaka,2,1377.599951,74,0.02702702702702703,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,783761,Brand D,Mumbai,CBD Belapur,3,1754.250024,17,0.17647058823529413,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,880733,Brand C,Mumbai,Vashi,3,2090.900303,35,0.08571428571428572,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,974354,Brand B,Mumbai,Mulund,23,6797.246714,197,0.116751269035533,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,974356,Brand B,Mumbai,Powai,41,12328.24637,170,0.2411764705882353,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-17,1037606,Brand A,Mumbai,Andheri East,50,18348.63991,248,0.20161290322580644,2025-06,Tuesday,0,25
2025-06-01,25,2025-06-18,76509,Brand D,Mumbai,Malad Kan West,1,710.1500122,10,0.1,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,76512,Brand D,Mumbai,Marol Sakinaka,3,787.9,28,0.10714285714285714,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,83864,Brand D,Mumbai,Borivali,2,777.3999939,29,0.06896551724137931,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,184604,Brand G,Mumbai,Malad Kan East,18,6469.126664,166,0.10843373493975904,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,656170,Brand D,Mumbai,Chembur,3,1540.550012,25,0.12,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,783761,Brand D,Mumbai,CBD Belapur,3,1585.750024,22,0.13636363636363635,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,880733,Brand C,Mumbai,Vashi,9,6641.951498,63,0.14285714285714285,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,974354,Brand B,Mumbai,Mulund,26,6843.604224,194,0.13402061855670103,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,974356,Brand B,Mumbai,Powai,34,10225.04237,189,0.17989417989417988,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,1037606,Brand A,Mumbai,Andheri East,57,21745.03251,254,0.22440944881889763,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-18,1074224,Brand D,Mumbai,Matunga Wadala,1,1096.850339,7,0.14285714285714285,2025-06,Wednesday,0,25
2025-06-01,25,2025-06-19,70556,Brand D,Mumbai,Bandra West,3,1155.399988,11,0.2727272727272727,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,76509,Brand D,Mumbai,Malad Kan West,1,748.6503271,11,0.09090909090909091,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,76512,Brand D,Mumbai,Marol Sakinaka,1,351.95,23,0.043478260869565216,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,83864,Brand D,Mumbai,Borivali,4,2646.450414,24,0.16666666666666666,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,184604,Brand G,Mumbai,Malad Kan East,24,10239.15516,176,0.13636363636363635,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,656170,Brand D,Mumbai,Chembur,2,1083.600012,23,0.08695652173913043,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,668983,Brand D,Mumbai,Andheri West,2,904.8700027,9,0.2222222222222222,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,688993,Brand E,Mumbai,Marol Sakinaka,4,8606.500205,74,0.05405405405405406,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,880733,Brand C,Mumbai,Vashi,16,9636.9024,54,0.2962962962962963,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,974354,Brand B,Mumbai,Mulund,37,11639.14884,251,0.14741035856573706,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,974356,Brand B,Mumbai,Powai,45,13459.83058,183,0.2459016393442623,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,1037606,Brand A,Mumbai,Andheri East,58,22426.56416,268,0.21641791044776118,2025-06,Thursday,0,25
2025-06-01,25,2025-06-19,1074224,Brand D,Mumbai,Matunga Wadala,1,326.95,8,0.125,2025-06,Thursday,0,25
2025-06-01,25,2025-06-20,70556,Brand D,Mumbai,Bandra West,2,1085.850012,20,0.1,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,76508,Brand D,Mumbai,Lower Parel Worli,1,1037.350024,13,0.07692307692307693,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,76509,Brand D,Mumbai,Malad Kan West,1,393.95,13,0.07692307692307693,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,76512,Brand D,Mumbai,Marol Sakinaka,2,1462.300024,30,0.06666666666666667,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,83864,Brand D,Mumbai,Borivali,4,1940.600333,27,0.14814814814814814,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,184604,Brand G,Mumbai,Malad Kan East,32,13415.37911,162,0.19753086419753085,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,656170,Brand D,Mumbai,Chembur,6,4721.769977,31,0.1935483870967742,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,668983,Brand D,Mumbai,Andheri West,1,532.1700012,9,0.1111111111111111,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,688993,Brand E,Mumbai,Marol Sakinaka,6,7034.650419,88,0.06818181818181818,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,783761,Brand D,Mumbai,CBD Belapur,1,337.45,17,0.058823529411764705,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,880733,Brand C,Mumbai,Vashi,6,2966.425321,66,0.09090909090909091,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,974354,Brand B,Mumbai,Mulund,32,10226.2588,215,0.14883720930232558,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,974356,Brand B,Mumbai,Powai,42,15137.92733,199,0.21105527638190955,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,1037606,Brand A,Mumbai,Andheri East,61,21405.56096,246,0.24796747967479674,2025-06,Friday,0,25
2025-06-01,25,2025-06-20,1074224,Brand D,Mumbai,Matunga Wadala,1,689.4000122,7,0.14285714285714285,2025-06,Friday,0,25
2025-06-01,25,2025-06-21,70556,Brand D,Mumbai,Bandra West,1,347.7,14,0.07142857142857142,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,76508,Brand D,Mumbai,Lower Parel Worli,3,1828.250654,12,0.25,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,76509,Brand D,Mumbai,Malad Kan West,1,1131.600024,10,0.1,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,76512,Brand D,Mumbai,Marol Sakinaka,7,2918.450012,31,0.22580645161290322,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,83864,Brand D,Mumbai,Borivali,3,1267.56999,23,0.13043478260869565,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,184604,Brand G,Mumbai,Malad Kan East,44,19019.55411,245,0.17959183673469387,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,656170,Brand D,Mumbai,Chembur,2,1666.500352,21,0.09523809523809523,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,688993,Brand E,Mumbai,Marol Sakinaka,4,4251.100303,101,0.039603960396039604,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,783761,Brand D,Mumbai,CBD Belapur,2,1016.600012,24,0.08333333333333333,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,880733,Brand C,Mumbai,Vashi,11,7772.102742,66,0.16666666666666666,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,974354,Brand B,Mumbai,Mulund,21,7302.8617,194,0.10824742268041238,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,974356,Brand B,Mumbai,Powai,44,17142.39373,210,0.20952380952380953,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,1037606,Brand A,Mumbai,Andheri East,63,25186.38124,333,0.1891891891891892,2025-06,Saturday,1,25
2025-06-01,25,2025-06-21,1053297,Brand D,Mumbai,Powai,1,693.1500122,5,0.2,2025-06,Saturday,1,25
2025-06-01,25,2025-06-22,70556,Brand D,Mumbai,Bandra West,2,762.5000061,10,0.2,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,76509,Brand D,Mumbai,Malad Kan West,2,1083.350007,10,0.2,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,76512,Brand D,Mumbai,Marol Sakinaka,2,1799.750037,19,0.10526315789473684,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,83864,Brand D,Mumbai,Borivali,3,1725.300734,32,0.09375,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,184604,Brand G,Mumbai,Malad Kan East,41,19355.4232,241,0.17012448132780084,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,656170,Brand D,Mumbai,Chembur,5,3063.800038,23,0.21739130434782608,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,668983,Brand D,Mumbai,Andheri West,2,1013.850012,13,0.15384615384615385,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,688993,Brand E,Mumbai,Marol Sakinaka,9,8676.501678,123,0.07317073170731707,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,783761,Brand D,Mumbai,CBD Belapur,2,2402.340427,20,0.1,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,828997,Brand D,Mumbai,Thane,1,737.6503271,2,0.5,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,880733,Brand C,Mumbai,Vashi,3,2628.851777,56,0.05357142857142857,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,974354,Brand B,Mumbai,Mulund,35,12940.75985,212,0.1650943396226415,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,974356,Brand B,Mumbai,Powai,35,11765.3931,200,0.175,2025-06,Sunday,1,25
2025-06-01,25,2025-06-22,1037606,Brand A,Mumbai,Andheri East,67,28550.50934,319,0.21003134796238246,2025-06,Sunday,1,25
2025-06-01,26,2025-06-23,70556,Brand D,Mumbai,Bandra West,3,1189.550012,13,0.23076923076923078,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,76512,Brand D,Mumbai,Marol Sakinaka,1,383.45,20,0.05,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,184604,Brand G,Mumbai,Malad Kan East,34,13222.31815,173,0.19653179190751446,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,656170,Brand D,Mumbai,Chembur,2,1063.850012,18,0.1111111111111111,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,668983,Brand D,Mumbai,Andheri West,2,756.3999878,6,0.3333333333333333,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,688993,Brand E,Mumbai,Marol Sakinaka,1,1991.500698,47,0.02127659574468085,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,783761,Brand D,Mumbai,CBD Belapur,1,372.95,17,0.058823529411764705,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,828997,Brand D,Mumbai,Thane,1,858.6200134,2,0.5,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,880733,Brand C,Mumbai,Vashi,3,1773.100334,40,0.075,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,974354,Brand B,Mumbai,Mulund,20,7339.217032,147,0.1360544217687075,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,974356,Brand B,Mumbai,Powai,15,5487.139943,142,0.1056338028169014,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,1037606,Brand A,Mumbai,Andheri East,56,20119.44791,259,0.21621621621621623,2025-06,Monday,0,26
2025-06-01,26,2025-06-23,1074224,Brand D,Mumbai,Matunga Wadala,2,630.399989,10,0.2,2025-06,Monday,0,26
2025-06-01,26,2025-06-24,70556,Brand D,Mumbai,Bandra West,1,236.45,15,0.06666666666666667,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,76509,Brand D,Mumbai,Malad Kan West,1,372.95,11,0.09090909090909091,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,184604,Brand G,Mumbai,Malad Kan East,31,10738.56698,184,0.16847826086956522,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,656170,Brand D,Mumbai,Chembur,4,1674.250327,19,0.21052631578947367,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,688993,Brand E,Mumbai,Marol Sakinaka,3,1950.549982,66,0.045454545454545456,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,783761,Brand D,Mumbai,CBD Belapur,1,236.45,17,0.058823529411764705,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,880733,Brand C,Mumbai,Vashi,5,2791.600682,22,0.22727272727272727,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,974354,Brand B,Mumbai,Mulund,24,7746.146911,178,0.1348314606741573,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,974356,Brand B,Mumbai,Powai,26,7645.781053,172,0.1511627906976744,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,1037606,Brand A,Mumbai,Andheri East,54,18711.2042,234,0.23076923076923078,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-24,1074224,Brand D,Mumbai,Matunga Wadala,1,257.45,9,0.1111111111111111,2025-06,Tuesday,0,26
2025-06-01,26,2025-06-25,70556,Brand D,Mumbai,Bandra West,1,347.95,4,0.25,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,76508,Brand D,Mumbai,Lower Parel Worli,1,1027.100024,16,0.0625,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,76512,Brand D,Mumbai,Marol Sakinaka,3,2003.450037,22,0.13636363636363635,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,83864,Brand D,Mumbai,Borivali,2,1110.050024,22,0.09090909090909091,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,184604,Brand G,Mumbai,Malad Kan East,30,9728.97406,169,0.17751479289940827,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,656170,Brand D,Mumbai,Chembur,2,798.4,17,0.11764705882352941,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,668983,Brand D,Mumbai,Andheri West,2,1120.850012,7,0.2857142857142857,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,688993,Brand E,Mumbai,Marol Sakinaka,2,671.9999878,64,0.03125,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,828997,Brand D,Mumbai,Thane,1,245.95,8,0.125,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,880733,Brand C,Mumbai,Vashi,3,1246.717869,43,0.06976744186046512,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,974354,Brand B,Mumbai,Mulund,31,12610.94621,197,0.15736040609137056,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,974356,Brand B,Mumbai,Powai,28,7864.711416,165,0.1696969696969697,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-25,1037606,Brand A,Mumbai,Andheri East,54,18099.38417,243,0.2222222222222222,2025-06,Wednesday,0,26
2025-06-01,26,2025-06-26,70556,Brand D,Mumbai,Bandra West,4,1896.800031,18,0.2222222222222222,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,76508,Brand D,Mumbai,Lower Parel Worli,2,1462.800024,7,0.2857142857142857,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,76509,Brand D,Mumbai,Malad Kan West,1,383.45,9,0.1111111111111111,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,76512,Brand D,Mumbai,Marol Sakinaka,2,957.3700012,21,0.09523809523809523,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,83864,Brand D,Mumbai,Borivali,1,717.1500122,16,0.0625,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,184604,Brand G,Mumbai,Malad Kan East,35,13725.9815,189,0.18518518518518517,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,656170,Brand D,Mumbai,Chembur,2,766.9,20,0.1,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,668983,Brand D,Mumbai,Andheri West,1,372.95,5,0.2,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,688993,Brand E,Mumbai,Marol Sakinaka,1,993.2999756,53,0.018867924528301886,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,828997,Brand D,Mumbai,Thane,1,371.95,5,0.2,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,880733,Brand C,Mumbai,Vashi,5,2614.500695,37,0.13513513513513514,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,974354,Brand B,Mumbai,Mulund,20,6671.184737,142,0.14084507042253522,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,974356,Brand B,Mumbai,Powai,25,8555.317981,172,0.14534883720930233,2025-06,Thursday,0,26
2025-06-01,26,2025-06-26,1037606,Brand A,Mumbai,Andheri East,61,22593.085,305,0.2,2025-06,Thursday,0,26
2025-06-01,26,2025-06-27,70556,Brand D,Mumbai,Bandra West,4,2524.400037,18,0.2222222222222222,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,76508,Brand D,Mumbai,Lower Parel Worli,1,2098.700376,12,0.08333333333333333,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,76509,Brand D,Mumbai,Malad Kan West,2,630.4,12,0.16666666666666666,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,76512,Brand D,Mumbai,Marol Sakinaka,2,1114.450018,27,0.07407407407407407,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,83864,Brand D,Mumbai,Borivali,1,372.95,25,0.04,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,184604,Brand G,Mumbai,Malad Kan East,38,13699.53245,214,0.17757009345794392,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,656170,Brand D,Mumbai,Chembur,1,225.9700043,24,0.041666666666666664,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,668983,Brand D,Mumbai,Andheri West,2,1959.499976,8,0.25,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,688993,Brand E,Mumbai,Marol Sakinaka,5,3090.849915,100,0.05,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,783761,Brand D,Mumbai,CBD Belapur,2,870.8503882,9,0.2222222222222222,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,880733,Brand C,Mumbai,Vashi,5,2334.849976,39,0.1282051282051282,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,974354,Brand B,Mumbai,Mulund,20,6671.636355,177,0.11299435028248588,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,974356,Brand B,Mumbai,Powai,35,10515.30992,182,0.19230769230769232,2025-06,Friday,0,26
2025-06-01,26,2025-06-27,1037606,Brand A,Mumbai,Andheri East,66,23692.83044,316,0.2088607594936709,2025-06,Friday,0,26
2025-06-01,26,2025-06-28,70556,Brand D,Mumbai,Bandra West,1,695.6500122,15,0.06666666666666667,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,76508,Brand D,Mumbai,Lower Parel Worli,1,1146.600339,10,0.1,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,76509,Brand D,Mumbai,Malad Kan West,1,362.45,9,0.1111111111111111,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,76512,Brand D,Mumbai,Marol Sakinaka,3,2042.95002,33,0.09090909090909091,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,83864,Brand D,Mumbai,Borivali,2,1416.550024,30,0.06666666666666667,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,184604,Brand G,Mumbai,Malad Kan East,55,23292.45913,290,0.1896551724137931,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,656170,Brand D,Mumbai,Chembur,4,2597.900031,27,0.14814814814814814,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,668983,Brand D,Mumbai,Andheri West,1,720.6500122,8,0.125,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,688993,Brand E,Mumbai,Marol Sakinaka,7,11831.05215,102,0.06862745098039216,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,783761,Brand D,Mumbai,CBD Belapur,1,498.95,11,0.09090909090909091,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,880733,Brand C,Mumbai,Vashi,5,3703.701409,56,0.08928571428571429,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,974354,Brand B,Mumbai,Mulund,29,10853.70624,230,0.12608695652173912,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,974356,Brand B,Mumbai,Powai,35,12140.93849,177,0.1977401129943503,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,1037606,Brand A,Mumbai,Andheri East,85,34258.58652,371,0.22911051212938005,2025-06,Saturday,1,26
2025-06-01,26,2025-06-28,1074224,Brand D,Mumbai,Matunga Wadala,2,1170.100012,9,0.2222222222222222,2025-06,Saturday,1,26
2025-06-01,26,2025-06-29,70556,Brand D,Mumbai,Bandra West,2,1312.900437,16,0.125,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,76512,Brand D,Mumbai,Marol Sakinaka,3,3165.300012,15,0.2,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,184604,Brand G,Mumbai,Malad Kan East,59,27187.25661,329,0.17933130699088146,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,656170,Brand D,Mumbai,Chembur,5,3554.25037,29,0.1724137931034483,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,688993,Brand E,Mumbai,Marol Sakinaka,6,6552.000709,148,0.04054054054054054,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,783761,Brand D,Mumbai,CBD Belapur,1,1504.339941,12,0.08333333333333333,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,880733,Brand C,Mumbai,Vashi,7,4251.626012,51,0.13725490196078433,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,974354,Brand B,Mumbai,Mulund,54,20371.64786,267,0.20224719101123595,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,974356,Brand B,Mumbai,Powai,52,16919.85172,208,0.25,2025-06,Sunday,1,26
2025-06-01,26,2025-06-29,1037606,Brand A,Mumbai,Andheri East,76,32955.06361,405,0.18765432098765433,2025-06,Sunday,1,26
